>,-0.08221887,
<,1.3809345,
.,12.2775,
>,0.061665095,
<,2.0294406,
.,11.8775,
>,0.030544775,
<,1.3827444,
.,11.7175,
>,0.11774687,
<,1.0702235,
.,12.415,
>,0.033563018,
<,3.4831586,
.,12.0225,
>,-0.23127665,
<,1.8972067,
.,12.5375,
>,-0.0426879,
<,2.0984898,
.,12.9825,
>,-0.11380205,
<,1.2465516,
.,11.965,
>,0.015769213,
<,2.0496502,
.,12.365,
>,-0.057837654,
<,1.642084,
.,11.6,
>,-0.013087437,
<,1.5909333,
.,11.82,
>,-0.28076413,
<,1.0460333,
.,12.745,
>,-0.16040775,
<,2.4685678,
.,12.515,
>,0.089808315,
<,2.2616405,
.,12.6775,
>,-0.09790933,
<,1.7208636,
.,12.305,
>,0.033754725,
<,1.6221054,
.,12.49,
>,0.04763075,
<,2.4081888,
.,12.5175,
>,0.03068408,
<,2.4081597,
.,11.55,
>,-0.015188085,
<,2.4517384,
.,11.6725,
>,-0.035755645,
<,3.0410018,
.,12.9925,
>,-0.09966951,
<,4.1526136,
.,11.3575,
>,0.15700534,
<,3.0080132,
.,11.915,
>,-0.01848034,
<,1.6348914,
.,11.845,
>,-0.09286758,
<,4.053711,
.,12.395,
>,-0.012292442,
<,1.6489117,
.,12.99,
>,0.21492906,
<,1.5408032,
.,13.29,
>,0.01702654,
<,4.327043,
.,12.3625,
>,-0.15014504,
<,1.6966166,
.,12.825,
>,0.09709224,
<,2.0471873,
.,11.8325,
>,0.0883845,
<,1.9007218,
.,11.8775,
>,0.1057905,
<,2.6236365,
.,11.1825,
>,0.23666315,
<,2.6827655,
.,12.4025,
>,0.23553456,
<,3.5160604,
.,12.155,
>,-0.22744374,
<,1.9646292,
.,12.42,
>,-0.11998257,
<,1.917776,
.,12.3025,
>,-0.07446195,
<,2.3138378,
.,12.2775,
>,-0.13896853,
<,1.2811522,
.,13.0275,
>,-0.023282465,
<,2.4308915,
.,12.1125,
>,-0.21879338,
<,2.5657415,
.,11.7125,
>,-0.2799836,
<,0.95283663,
.,13.515,
>,0.15793604,
<,2.7906947,
.,12.3,
>,-0.0869231,
<,2.1599839,
.,11.6275,
>,0.18517546,
<,1.6330876,
.,12.525,
>,0.112520404,
<,2.1759286,
.,12.9875,
>,0.12029502,
<,2.3489504,
.,12.26,
>,-0.112051055,
<,2.4198499,
.,13.5675,
>,-0.035849854,
<,2.9752684,
.,12.585,
>,-0.10194109,
<,2.6930149,
.,12.9225,
>,-0.33495322,
<,1.8204415,
.,12.13,
>,0.13177894,
<,2.6238813,
.,12.605,
>,-0.10576618,
<,1.7513175,
.,12.3275,
>,-0.012615575,
<,1.5208966,
.,12.9575,
>,0.056813598,
<,2.7437272,
.,12.6425,
>,-0.14846314,
<,3.1111546,
.,12.1725,
>,-0.20440768,
<,3.2209332,
.,12.3825,
>,0.120852284,
<,2.8514154,
.,12.0575,
>,0.15713516,
<,1.8730075,
.,12.9175,
>,-0.3763722,
<,1.393491,
.,12.1475,
>,0.071465805,
<,1.621035,
.,11.9975,
>,0.090892956,
<,2.0172727,
.,13.085,
>,0.05506966,
<,1.5598415,
.,12.405,
>,0.030567426,
<,0.67199385,
.,12.2975,
>,0.08053443,
<,3.5055537,
.,12.05,
>,-0.055642832,
<,2.4104793,
.,12.83,
>,-0.1776086,
<,1.7227412,
.,12.0225,
>,0.08350511,
<,2.2330146,
.,13.085,
>,-0.10470852,
<,2.1767359,
.,12.4075,
>,0.12512161,
<,3.7504792,
.,12.125,
>,-0.2666196,
<,3.4877539,
.,12.7575,
>,-0.029863276,
<,1.0833184,
.,12.3825,
>,0.13208328,
<,1.0809436,
.,12.63,
>,-0.19755489,
<,1.5938174,
.,12.3775,
>,-0.18512261,
<,2.1026728,
.,12.4925,
>,-0.17074133,
<,1.3623211,
.,12.0075,
>,-0.0194438,
<,3.4762468,
.,13.075,
>,-0.11272505,
<,1.2306544,
.,12.6225,
>,0.06831076,
<,2.6000595,
.,12.73,
>,-0.11351187,
<,3.0762339,
.,12.275,
>,-0.09991669,
<,0.9244238,
.,11.7625,
>,-0.050217096,
<,1.9667556,
.,13.5425,
>,0.44525817,
<,2.2813592,
.,12.3075,
>,-0.44467637,
<,1.5010818,
.,12.4625,
>,-0.07714848,
<,2.270702,
.,12.06,
>,-0.004414194,
<,2.3295236,
.,13.045,
>,-0.17152855,
<,1.5293063,
.,12.4025,
>,0.06911814,
<,1.9034876,
.,12.89,
>,-0.4267399,
<,4.685385,
.,12.6875,
>,-0.051955856,
<,0.74905026,
.,13.005,
>,-0.039475884,
<,1.4152095,
.,13.2075,
>,0.3608851,
<,2.1461112,
.,12.6325,
>,0.20905149,
<,1.7021699,
.,12.6425,
>,-0.18442807,
<,2.7633672,
.,12.5625,
>,-0.2848938,
<,2.0512953,
.,12.4825,
>,-0.35069653,
<,0.7232785,
.,12.505,
>,-0.0005936974,
<,2.4342961,
.,12.2875,
>,0.031974234,
<,4.2865047,
.,13.0825,
>,-0.10519429,
<,2.1667178,
.,12.4575,
>,-0.048501972,
<,2.0060415,
.,13.1125,
>,0.08177073,
<,1.8963146,
.,11.785,
>,-0.28075984,
<,1.5666815,
.,13.5225,
>,-0.22070597,
<,2.4736857,
.,12.19,
>,-0.20607477,
<,1.0727143,
.,12.025,
>,0.020027967,
<,0.9018705,
.,12.9075,
>,-0.015993465,
<,2.2088673,
.,12.8275,
>,0.010162771,
<,2.218772,
.,12.765,
>,0.18377623,
<,2.2159724,
.,12.915,
>,-0.093337,
<,2.3369083,
.,12.18,
>,-0.21804847,
<,1.6007481,
.,13.5725,
>,0.17286886,
<,0.6982459,
.,12.6775,
>,-0.21559384,
<,1.9875388,
.,12.47,
>,-0.011068699,
<,1.676768,
.,12.515,
>,-0.0061177635,
<,1.5392842,
.,12.2325,
>,0.4949888,
<,3.7139616,
.,12.185,
>,-0.11494539,
<,2.552267,
.,12.4825,
>,-0.031653024,
<,2.263653,
.,12.7925,
>,0.0063717887,
<,2.4617393,
.,13.3725,
>,0.24002735,
<,3.2376626,
.,12.345,
>,0.07476987,
<,2.0813253,
.,12.745,
>,0.06568307,
<,1.6617031,
.,13.475,
>,-0.021177595,
<,1.0553892,
.,12.73,
>,-0.37518552,
<,1.7272313,
.,12.435,
>,-0.18007211,
<,1.8915098,
.,12.68,
>,0.28443125,
<,2.0637002,
.,12.7975,
>,0.09301261,
<,2.4135616,
.,12.2425,
>,-0.04926097,
<,1.8257339,
.,13.1475,
>,-0.19424225,
<,0.933941,
.,13.39,
>,-0.10117774,
<,2.3563476,
.,12.72,
>,-0.026263898,
<,2.215232,
.,13.1125,
>,0.15653737,
<,2.137354,
.,13.135,
>,-0.10658453,
<,2.8427746,
.,13.28,
>,-0.07016862,
<,1.6461535,
.,12.0925,
>,-0.022815822,
<,1.3640459,
.,12.11,
>,0.074501686,
<,1.8077599,
.,13.1975,
>,-0.008894745,
<,1.8058143,
.,12.77,
>,0.036578946,
<,2.7280831,
.,13.2025,
>,0.046426065,
<,3.664751,
.,13.3225,
>,-0.018361894,
<,0.970935,
.,13.12,
>,0.08084343,
<,1.6506484,
.,13.2,
>,-0.07601121,
<,0.8974321,
.,12.475,
>,0.084036395,
<,2.3786287,
.,13.185,
>,0.1836784,
<,3.2055423,
.,12.5375,
>,-0.18026537,
<,1.4692283,
.,12.3225,
>,0.26069605,
<,2.570692,
.,12.76,
>,-0.16635936,
<,2.3433194,
.,13.2825,
>,-0.17659654,
<,2.2179518,
.,13.19,
>,-0.083610505,
<,1.4310646,
.,13.005,
>,-0.06201984,
<,2.0944865,
.,12.7825,
>,-0.1205153,
<,1.4034852,
.,12.925,
>,0.0016560211,
<,1.1156163,
.,12.8225,
>,0.06585043,
<,1.504338,
.,12.9275,
>,0.38934007,
<,1.5915169,
.,12.545,
>,0.07494112,
<,2.808688,
.,12.4175,
>,0.11903497,
<,1.7396165,
.,12.8775,
>,-0.25072125,
<,1.1655551,
.,13.4075,
>,-0.004465655,
<,2.3849635,
.,13.4925,
>,-0.043750305,
<,2.1179552,
.,12.9425,
>,0.05844658,
<,1.7550857,
.,13.4575,
>,-0.2766394,
<,1.1877857,
.,13.2825,
>,0.052583262,
<,2.157786,
.,12.545,
>,0.044307366,
<,1.5606439,
.,13.46,
>,-0.0077461335,
<,2.7014904,
.,12.275,
>,0.06257431,
<,2.7454154,
.,11.77,
>,0.1053867,
<,1.233062,
.,12.73,
>,0.20405626,
<,1.7893046,
.,12.795,
>,0.2526494,
<,3.9348657,
.,12.05,
>,0.21234803,
<,2.1591206,
.,13.7925,
MAX REWD: 13.7925 REWD_ID: 687,
>,0.11439674,
<,1.7231154,
.,12.4925,
>,0.09000766,
<,1.8099792,
.,13.4775,
>,-0.13911863,
<,3.1578217,
.,12.9425,
>,0.14907439,
<,2.653518,
.,12.6525,
>,0.07265825,
<,2.195271,
.,11.995,
>,0.04485677,
<,2.5373495,
.,12.7525,
>,-0.00445777,
<,1.5920539,
.,12.695,
>,0.24858972,
<,2.8246608,
.,13.0775,
>,-0.11255758,
<,2.439768,
.,12.2575,
>,-0.31886965,
<,2.731511,
.,12.2375,
>,-0.03797447,
<,1.6691523,
.,12.57,
>,-0.029819483,
<,1.8252401,
.,12.8775,
>,-0.13886589,
<,1.8457555,
.,12.36,
>,0.06791108,
<,1.6401374,
.,13.3475,
>,-0.29914638,
<,2.4096618,
.,12.6325,
>,-0.16356209,
<,1.7510657,
.,12.2225,
>,0.2131436,
<,3.0054655,
.,11.94,
>,0.15472591,
<,2.793973,
.,11.945,
>,0.124901325,
<,2.7241678,
.,12.4375,
>,-0.048224043,
<,3.1764708,
.,13.4625,
>,0.1798389,
<,1.8664067,
.,12.98,
>,-0.046549164,
<,2.1938202,
.,13.445,
>,-0.14001831,
<,2.3724964,
.,12.975,
>,-0.29310322,
<,2.3425312,
.,12.64,
>,0.27447212,
<,2.899471,
.,12.6975,
>,0.026563633,
<,1.7250912,
.,12.83,
>,-0.23092167,
<,1.7329054,
.,12.3425,
>,0.17270462,
<,1.7826183,
.,13.26,
>,-0.12768535,
<,1.8087946,
.,12.25,
>,-0.18692702,
<,2.915368,
.,12.7,
>,0.049484883,
<,2.169036,
.,13.165,
>,0.3136627,
<,2.7818146,
.,13.285,
>,0.2536908,
<,2.7402544,
.,13.18,
>,-0.34108898,
<,0.9160675,
.,12.925,
>,0.028491491,
<,2.5147626,
.,12.245,
>,-0.08096041,
<,1.7719845,
.,12.42,
>,0.19755137,
<,1.278954,
.,13.13,
>,-0.14248674,
<,1.3130084,
.,13.205,
>,0.08157572,
<,3.674605,
.,12.945,
>,0.29103622,
<,2.1564379,
.,13.4925,
>,0.09039274,
<,2.5718842,
.,13.5975,
>,0.092052616,
<,2.8549082,
.,13.5275,
>,-0.12424773,
<,2.5984979,
.,13.0,
>,-0.035866518,
<,3.905755,
.,12.8925,
>,-0.044220768,
<,1.0344515,
.,12.29,
>,-0.17908973,
<,1.76391,
.,12.4,
>,-0.05038358,
<,2.5761905,
.,13.2075,
>,-0.10634849,
<,1.049103,
.,12.5975,
>,-0.20083076,
<,2.0316684,
.,12.6175,
>,-0.135266,
<,1.6684263,
.,12.1625,
>,0.15326588,
<,1.5376309,
.,12.48,
>,-0.07353894,
<,1.5780236,
.,13.435,
>,0.17072436,
<,1.3770628,
.,12.91,
>,-0.29463893,
<,1.6342416,
.,13.7575,
>,-0.05354059,
<,1.9081404,
.,12.5575,
>,-0.042356268,
<,1.885884,
.,13.0175,
>,0.30916807,
<,1.8036326,
.,12.3275,
>,0.13402928,
<,2.678854,
.,12.6575,
>,-0.13525341,
<,2.5242062,
.,12.69,
>,-0.09196755,
<,1.7386649,
.,12.53,
>,-0.065294415,
<,1.9140092,
.,13.0875,
>,-0.004719748,
<,1.9269003,
.,13.7725,
>,0.09397836,
<,1.8766742,
.,12.7025,
>,-0.15721491,
<,2.2741075,
.,12.86,
>,0.20401554,
<,1.3524464,
.,12.8125,
>,-0.22972673,
<,3.2574167,
.,12.38,
>,-0.24491571,
<,1.1439062,
.,12.6225,
>,-0.116432555,
<,1.9128215,
.,13.22,
>,0.24428761,
<,3.696276,
.,12.715,
>,0.18948919,
<,1.9038489,
.,12.3175,
>,-0.25186113,
<,1.4654608,
.,12.49,
>,-0.002347473,
<,2.3661547,
.,13.485,
>,0.11440414,
<,3.448814,
.,13.1025,
>,-0.16912591,
<,0.8956983,
.,13.46,
>,-0.026195267,
<,2.6260505,
.,12.765,
>,0.075757004,
<,1.9675181,
.,11.7225,
>,-0.0086581195,
<,1.543901,
.,12.935,
>,-0.087193035,
<,2.2391868,
.,12.93,
>,-0.22873288,
<,3.1107793,
.,13.1975,
>,0.35283044,
<,3.3613167,
.,13.6075,
>,-0.09002181,
<,1.5854421,
.,13.24,
>,0.06284368,
<,2.044815,
.,13.4325,
>,-0.011904234,
<,1.2267361,
.,12.95,
>,0.08826464,
<,2.8276312,
.,13.3675,
>,0.13707536,
<,1.2963142,
.,12.2625,
>,-0.03120973,
<,1.9759989,
.,12.33,
>,-0.043738473,
<,2.972176,
.,12.8875,
>,-0.3359192,
<,1.4333003,
.,13.0675,
>,-0.11761873,
<,2.6303978,
.,12.3225,
>,-0.011804052,
<,1.9594245,
.,12.4275,
>,0.07149029,
<,1.8931121,
.,12.895,
>,0.20617174,
<,2.0917616,
.,13.6,
>,-0.044627618,
<,1.9409996,
.,13.18,
>,0.012732157,
<,2.0857987,
.,13.3625,
>,-0.13754411,
<,2.780434,
.,12.74,
>,0.1042138,
<,1.8125803,
.,12.16,
>,0.11923248,
<,1.9846945,
.,12.43,
>,0.0541468,
<,2.252582,
.,12.705,
>,-0.08413823,
<,2.1979678,
.,12.985,
>,0.19571455,
<,2.4568462,
.,13.4275,
>,0.2884985,
<,1.5239999,
.,13.95,
MAX REWD: 13.95 REWD_ID: 788,
>,-0.15593778,
<,1.8658712,
.,13.1475,
>,0.07468924,
<,2.0232897,
.,12.6425,
>,0.12104031,
<,2.3808155,
.,12.3,
>,0.07193067,
<,1.4643085,
.,12.59,
>,-0.009426442,
<,1.7357063,
.,12.725,
>,0.14747909,
<,1.8125753,
.,12.6025,
>,-0.044575173,
<,1.9950149,
.,13.245,
>,0.16572571,
<,3.6222024,
.,12.1875,
>,-0.24442449,
<,0.9299716,
.,13.445,
>,0.26507676,
<,2.8846152,
.,12.855,
>,-0.20408867,
<,1.7243173,
.,13.1675,
>,0.23145787,
<,3.9274983,
.,13.4875,
>,-0.06473404,
<,1.5156972,
.,13.0475,
>,0.24896249,
<,5.3852315,
.,12.3,
>,0.12400831,
<,1.0359321,
.,12.955,
>,0.18464197,
<,1.2333976,
.,12.665,
>,0.10984384,
<,1.8163707,
.,13.475,
>,-0.026191397,
<,0.8941299,
.,13.15,
>,0.45350388,
<,4.532056,
.,13.7875,
>,-0.2703536,
<,3.3546634,
.,14.0,
MAX REWD: 14.0 REWD_ID: 808,
>,-0.1249937,
<,2.4734545,
.,12.9975,
>,0.17792363,
<,2.0393426,
.,13.14,
>,0.079315305,
<,1.3365569,
.,13.5075,
>,-0.1860972,
<,1.9076787,
.,13.1325,
>,0.14295386,
<,1.820926,
.,13.29,
>,-0.28526998,
<,1.3820624,
.,13.42,
>,0.014072812,
<,1.6199076,
.,12.71,
>,-0.011748142,
<,1.027909,
.,12.82,
>,0.018536298,
<,1.5389639,
.,12.955,
>,-0.068829484,
<,0.96817994,
.,13.225,
>,-0.06821397,
<,1.1346047,
.,13.025,
>,0.25003266,
<,2.3047936,
.,13.64,
>,-0.01198701,
<,1.1739413,
.,13.4875,
>,0.062158044,
<,2.2284791,
.,12.575,
>,-0.1856662,
<,1.5285656,
.,12.6225,
>,0.17146683,
<,2.3415854,
.,13.0375,
>,-0.0020681561,
<,1.2065545,
.,14.0375,
MAX REWD: 14.0375 REWD_ID: 825,
>,-0.26792023,
<,1.8380575,
.,13.45,
>,-0.14807539,
<,3.3079317,
.,13.1025,
>,-0.07062332,
<,2.5144339,
.,14.035,
>,-0.07373107,
<,1.7465606,
.,13.64,
>,-0.49165,
<,1.8307695,
.,13.315,
>,-0.07108071,
<,1.4644693,
.,13.675,
>,0.19273566,
<,2.5468497,
.,13.17,
>,-0.046567645,
<,2.6436977,
.,12.92,
>,0.09279564,
<,0.8048359,
.,13.7025,
>,-0.06870965,
<,1.7675064,
.,13.57,
>,0.11148336,
<,2.6409507,
.,12.2525,
>,-0.0645308,
<,1.9148008,
.,12.9075,
>,0.19188401,
<,2.8007479,
.,13.0575,
>,-0.2596559,
<,1.6830533,
.,13.52,
>,0.1875575,
<,1.5273212,
.,13.825,
>,-0.08824921,
<,2.013702,
.,13.225,
>,0.1162856,
<,3.782732,
.,13.1875,
>,0.06546712,
<,2.678347,
.,13.285,
>,0.12628926,
<,1.2705438,
.,12.86,
>,-0.0232317,
<,1.4867647,
.,13.265,
>,0.16185531,
<,1.3236072,
.,13.4775,
>,-0.14989251,
<,2.7797966,
.,14.085,
MAX REWD: 14.085 REWD_ID: 847,
>,-0.14270869,
<,2.5167303,
.,14.095,
MAX REWD: 14.095 REWD_ID: 848,
>,-0.027437635,
<,2.1719918,
.,13.6125,
>,-0.20641887,
<,1.5189016,
.,13.3025,
>,-0.17413609,
<,1.1646934,
.,13.32,
>,-0.16559611,
<,1.6045551,
.,13.0275,
>,0.15510578,
<,1.3503488,
.,13.1425,
>,0.012474924,
<,2.63772,
.,13.4325,
>,0.3225151,
<,3.0552692,
.,12.705,
>,-0.21564646,
<,1.3912315,
.,12.7475,
>,-0.033223722,
<,2.9355264,
.,13.7225,
>,-0.10527157,
<,0.9919845,
.,12.8975,
>,0.10878162,
<,3.6264572,
.,12.9975,
>,-0.12763873,
<,1.9432832,
.,13.2875,
>,-0.10268575,
<,1.5216978,
.,14.05,
>,-0.030799065,
<,1.3758554,
.,13.1925,
>,0.049712338,
<,1.3068296,
.,12.885,
>,-0.031404592,
<,1.2219917,
.,13.155,
>,-0.20582837,
<,2.0592718,
.,13.17,
>,-0.23664035,
<,1.9888818,
.,13.4925,
>,-0.0020200382,
<,1.8158484,
.,13.54,
>,-0.15703383,
<,2.663045,
.,14.36,
MAX REWD: 14.36 REWD_ID: 868,
>,0.048575435,
<,1.8899281,
.,13.5575,
>,0.16736136,
<,3.7044091,
.,13.8525,
>,-0.10390635,
<,1.839511,
.,13.055,
>,0.3296937,
<,2.6405194,
.,13.5125,
>,0.2096457,
<,2.262126,
.,12.37,
>,0.42482114,
<,2.9374373,
.,13.42,
>,0.18212265,
<,3.2533982,
.,12.8025,
>,-0.30840355,
<,2.515993,
.,13.285,
>,0.31724983,
<,2.7942672,
.,13.5275,
>,-0.006966512,
<,1.8401399,
.,13.0175,
>,-0.06766638,
<,0.90309876,
.,12.1625,
>,-0.04928475,
<,4.042776,
.,12.9725,
>,-0.058071747,
<,4.2345977,
.,13.8025,
>,-0.08434468,
<,1.9716985,
.,12.3325,
>,-0.19181436,
<,1.3432391,
.,13.015,
>,0.16985051,
<,1.9300146,
.,12.65,
>,-0.060584523,
<,1.6428126,
.,12.875,
>,0.27337804,
<,2.3717425,
.,13.375,
>,0.44344115,
<,3.0805464,
.,13.6575,
>,0.07830135,
<,2.0890026,
.,13.4375,
>,-0.08970122,
<,1.5749251,
.,12.9825,
>,-0.02414559,
<,2.1117022,
.,13.26,
>,-0.029319473,
<,1.643435,
.,12.6525,
>,0.039604094,
<,1.928113,
.,12.5325,
>,0.08062087,
<,1.1926968,
.,12.7675,
>,0.13972506,
<,1.3434539,
.,13.335,
>,-0.17395605,
<,2.43998,
.,12.935,
>,-0.037179135,
<,1.2729497,
.,13.045,
>,0.019782532,
<,1.1253226,
.,13.66,
>,0.14310636,
<,1.9174259,
.,12.7375,
>,0.39281446,
<,1.9122951,
.,12.855,
>,-0.04288681,
<,1.7513976,
.,13.4825,
>,-0.18845761,
<,1.1537404,
.,13.7875,
>,0.23196726,
<,3.489546,
.,13.145,
>,0.174101,
<,2.1636784,
.,12.79,
>,0.029811522,
<,1.2674955,
.,12.3625,
>,-0.07199123,
<,1.8178792,
.,13.38,
>,-0.16662052,
<,2.366993,
.,13.405,
>,0.006455293,
<,2.2672334,
.,13.3225,
>,-0.16383883,
<,1.5180868,
.,13.6475,
>,0.16864738,
<,1.9345651,
.,12.71,
>,-0.11847356,
<,3.950587,
.,13.3875,
>,0.20199591,
<,1.8795269,
.,12.8675,
>,-0.15832488,
<,1.7685978,
.,13.0925,
>,0.3698849,
<,4.32768,
.,12.7975,
>,0.09348423,
<,1.3104388,
.,13.8325,
>,-0.1228276,
<,1.7268229,
.,13.405,
>,-0.24399948,
<,1.3303467,
.,12.795,
>,-0.20756161,
<,1.2692823,
.,13.9925,
>,-0.1275259,
<,1.2122104,
.,13.04,
>,-0.342481,
<,1.1307687,
.,13.7575,
>,-0.014369822,
<,2.0848541,
.,13.755,
>,0.042080183,
<,1.0906975,
.,13.4475,
>,-0.30481482,
<,1.2156957,
.,13.0925,
>,0.34487444,
<,1.8549461,
.,13.04,
>,0.13423437,
<,1.8524551,
.,13.045,
>,-0.051806975,
<,1.3145542,
.,13.045,
>,0.012621142,
<,2.6260142,
.,13.4975,
>,0.32555202,
<,4.3174944,
.,13.6625,
>,-0.110068105,
<,2.6020033,
.,13.6875,
>,-0.060255256,
<,1.536285,
.,13.0775,
>,0.115455076,
<,1.5576935,
.,13.4725,
>,0.26201522,
<,1.7639937,
.,13.485,
>,0.07701996,
<,3.3401463,
.,13.3425,
>,-0.11890067,
<,2.4336123,
.,13.51,
>,-0.36610004,
<,1.9596698,
.,13.365,
>,-0.08551468,
<,1.1983478,
.,14.145,
>,0.18429752,
<,3.5000606,
.,13.3025,
>,-0.32591692,
<,2.4611197,
.,13.15,
>,0.32075757,
<,3.9033027,
.,13.2775,
>,-0.14972258,
<,1.8201799,
.,12.6325,
>,0.113752596,
<,1.0023438,
.,13.7175,
>,-0.21400425,
<,1.4759238,
.,13.3125,
>,-0.15390003,
<,2.2059536,
.,12.7725,
>,0.13371152,
<,2.0894084,
.,12.8475,
>,0.16887276,
<,2.0078306,
.,12.97,
>,-0.19669464,
<,1.5693891,
.,12.955,
>,0.010280059,
<,2.7734656,
.,13.765,
>,0.072596446,
<,2.4197812,
.,12.95,
>,-0.071633115,
<,1.6415622,
.,13.0875,
>,0.076090656,
<,1.6841633,
.,13.3375,
>,-0.25580224,
<,3.765606,
.,12.795,
>,0.022003645,
<,3.2491474,
.,12.75,
>,-0.05951245,
<,1.3523684,
.,12.5375,
>,-0.13865593,
<,2.4693341,
.,12.73,
>,0.06271213,
<,2.0457273,
.,13.185,
>,0.18533769,
<,3.118936,
.,13.3875,
>,0.08171006,
<,1.9503024,
.,12.47,
>,-0.0619196,
<,1.1784139,
.,12.395,
>,0.03175103,
<,1.2045435,
.,12.59,
>,-0.5072224,
<,1.6406387,
.,13.2,
>,-0.18357085,
<,2.6728663,
.,12.8425,
>,-0.1755059,
<,1.7551436,
.,13.605,
>,0.1853322,
<,2.3869467,
.,13.3225,
>,0.009209324,
<,1.7504573,
.,13.0625,
>,-0.046451062,
<,0.8995408,
.,13.3375,
>,0.3136034,
<,1.9950014,
.,12.8,
>,-0.33678418,
<,3.2498238,
.,12.4525,
>,0.29227388,
<,3.6589484,
.,13.195,
>,-0.26403457,
<,2.2626154,
.,13.7225,
>,-0.16105354,
<,2.1004014,
.,13.9975,
>,0.06155227,
<,3.227672,
.,13.4325,
>,0.014842133,
<,1.8473005,
.,13.235,
>,-0.085297465,
<,1.3547599,
.,13.0525,
>,-0.10332324,
<,2.676463,
.,12.8825,
>,0.21423732,
<,3.4298205,
.,13.2325,
>,0.0021626288,
<,4.287177,
.,13.0075,
>,-0.076006,
<,1.9695754,
.,13.1,
>,0.45542124,
<,3.9257288,
.,13.2575,
>,-0.036830742,
<,2.3236094,
.,13.2825,
>,-0.022774803,
<,2.7876143,
.,13.525,
>,-0.12460251,
<,2.3717275,
.,13.6875,
>,-0.26832315,
<,1.4687196,
.,13.495,
>,-0.28139484,
<,2.6066906,
.,12.95,
>,-0.2203886,
<,0.93734366,
.,12.915,
>,0.36699718,
<,2.6824987,
.,12.83,
>,0.13763224,
<,1.2646599,
.,12.6025,
>,0.17798261,
<,2.3251042,
.,12.825,
>,-0.14926147,
<,1.6489464,
.,13.355,
>,-0.107416146,
<,1.6573234,
.,13.875,
>,-0.026093856,
<,2.2540553,
.,13.62,
>,0.18836008,
<,4.1596394,
.,13.2975,
>,0.15040213,
<,2.3745732,
.,13.6325,
>,-0.16711347,
<,2.7331848,
.,13.325,
>,-0.20745134,
<,2.3510058,
.,12.435,
>,-0.034107294,
<,1.3381034,
.,13.615,
>,0.09811538,
<,2.4773798,
.,13.23,
>,-0.14714777,
<,0.85743266,
.,12.7175,
>,-0.16795504,
<,2.1716561,
.,13.935,
>,0.14823349,
<,2.8068767,
.,12.575,
>,-0.24054633,
<,2.697504,
.,12.7975,
>,0.16311407,
<,3.1699605,
.,13.7925,
>,0.025439503,
<,1.016638,
.,13.32,
>,-0.26153487,
<,2.0143156,
.,13.2725,
>,-0.3888449,
<,1.7879267,
.,12.58,
>,0.13109225,
<,0.8392968,
.,13.0275,
>,-0.013480964,
<,1.1670492,
.,12.0375,
>,-0.06826244,
<,1.5207844,
.,12.57,
>,-0.017501106,
<,3.2609246,
.,13.1975,
>,0.09868174,
<,4.441734,
.,13.345,
>,0.21449704,
<,2.4241953,
.,13.51,
>,-0.17011192,
<,2.8083315,
.,12.6175,
>,-0.4561448,
<,1.2347417,
.,13.5925,
>,0.15780295,
<,1.5864382,
.,13.3175,
>,0.012556799,
<,1.0584588,
.,12.7325,
>,-0.40433237,
<,1.4794664,
.,12.95,
>,-0.27715376,
<,2.079854,
.,13.17,
>,-0.32141134,
<,2.0711734,
.,12.4825,
>,-0.15543137,
<,1.699094,
.,13.3375,
>,-0.035303596,
<,2.093943,
.,12.915,
>,-0.028097238,
<,0.8648493,
.,13.415,
>,-0.13529773,
<,2.3303046,
.,12.6475,
>,-0.22643617,
<,1.4026029,
.,13.1125,
>,-0.12433295,
<,2.0445447,
.,12.6975,
>,-0.06510404,
<,1.2580636,
.,13.105,
>,0.15291627,
<,2.226679,
.,12.55,
>,-0.033109177,
<,2.9729815,
.,12.765,
>,-0.15482213,
<,1.946555,
.,13.0375,
>,0.13898563,
<,2.5068016,
.,13.435,
>,-0.18219568,
<,2.5715814,
.,13.475,
>,0.035302706,
<,2.47921,
.,13.5025,
>,0.018825194,
<,1.3946487,
.,13.2875,
>,-0.17634688,
<,1.7831608,
.,13.47,
>,0.1573316,
<,2.2868645,
.,13.2775,
>,0.008886359,
<,1.7636733,
.,12.925,
>,0.036575135,
<,0.8775857,
.,13.3,
>,0.1208781,
<,3.2900875,
.,13.4525,
>,0.33736384,
<,2.101419,
.,13.78,
>,-0.22652379,
<,1.482738,
.,13.8475,
>,0.10531538,
<,0.9233465,
.,13.0125,
>,-0.15760589,
<,3.4034142,
.,12.825,
>,0.09889276,
<,4.069515,
.,13.625,
>,-0.27186346,
<,1.5479903,
.,13.45,
>,-0.070580594,
<,1.3600612,
.,13.33,
>,-0.19751324,
<,1.5554727,
.,12.83,
>,-0.07159876,
<,1.2492042,
.,13.505,
>,0.11241819,
<,1.4184759,
.,13.045,
>,-0.0724035,
<,3.0229917,
.,13.245,
>,-0.19579764,
<,2.4685957,
.,13.335,
>,-0.14270534,
<,2.9034238,
.,13.85,
>,0.14255013,
<,2.557664,
.,14.2325,
>,0.024585454,
<,2.473025,
.,13.175,
>,-0.093178615,
<,1.6933365,
.,13.8025,
>,-0.21081296,
<,2.325972,
.,13.4475,
>,-0.026299581,
<,2.3822072,
.,12.5775,
>,-0.18548425,
<,0.6175883,
.,13.6325,
>,0.17662065,
<,2.7739565,
.,13.1025,
